매핑된_작물,꿀벌 연관 여부,원재료
미분류,미분류,석이버섯가루
미분류,미분류,파인애플청징농축액
블루베리,꿀벌 수분 연관,무농약블루베리
미분류,미분류,올레오진캡시컴5만
미분류,미분류,락색소(hk400)
오렌지,꿀벌 수분 연관,오렌지향hf
오렌지,꿀벌 수분 연관,오렌지향y
포도,꿀벌 수분 연관,포도향a
미분류,미분류,카라루
미분류,미분류,매운맛조미고추맛분
미분류,미분류,옥수수속대추출액
미분류,미분류,감식초배즙
미분류,미분류,혼합조미료건식
미분류,미분류,혼합조미료습식
미분류,미분류,혼합당밀
미분류,미분류,포리인산에이-100
미분류,미분류,양파즙농축액분말
미분류,미분류,글루토노델타락톤
미분류,미분류,hl-6010
미분류,미분류,ls-7525
미분류,미분류,블로만믹스-1
미분류,미분류,파프리카엑기스
미분류,미분류,헛개나무과병추출분말(기능성원료인정제2006-14호)
미분류,미분류,펍핑퀴노아
미분류,미분류,야채혼합후레이크
미분류,미분류,볶음김자반
미분류,미분류,조미세절돌김
미분류,미분류,해물맛과립
미분류,미분류,해물혼합후레이크
미분류,미분류,복합조미시즈닝
미분류,미분류,참야채후레이크
미분류,미분류,ss프리믹스
미분류,미분류,콜라농축액
미분류,미분류,컨츄리타임
미분류,미분류,tw액상시즈닝
미분류,미분류,양념용믹스-y
미분류,미분류,건말
미분류,미분류,가용성전분
미분류,미분류,생약혼합
미분류,미분류,매실액기스원액
미분류,미분류,소고시
미분류,미분류,건조대나무죽순잎
미분류,미분류,호뱍씨
미분류,미분류,산인죽염
미분류,미분류,맛죽염
미분류,미분류,마른홍고추
미분류,미분류,삶은죽순채
미분류,미분류,죽염에
미분류,미분류,5'-이노신산이나트퓸
미분류,미분류,구운죽염
미분류,미분류,이산과규소
미분류,미분류,스테아르산마그네슘
미분류,미분류,대나무액
미분류,미분류,줄삼치어육
미분류,미분류,여육
미분류,미분류,줄출
미분류,미분류,soda
미분류,미분류,중국식호떡용
미분류,미분류,호떡믹스용
미분류,미분류,밀키
미분류,미분류,멜론과즙분말
미분류,미분류,candidautilis
미분류,미분류,골드쑥분
포도,꿀벌 수분 연관,포도향코튼
미분류,미분류,버터밀크향d
미분류,미분류,폴리스르베이트-20
미분류,미분류,안나토치즈칼라
미분류,미분류,뉴크림전분
미분류,미분류,덖음
미분류,미분류,유념
미분류,미분류,발효조미료
미분류,미분류,깐풍양념베이스
미분류,미분류,면파워
미분류,미분류,쇼트닝(옥수수유)
미분류,미분류,치자항팜피디
미분류,미분류,타피오카변성전분(se01)
미분류,미분류,감자전분플러스
미분류,미분류,순고구마전분
미분류,미분류,밍전분
미분류,미분류,내츄럴카로틴p
미분류,미분류,돈튀김
미분류,미분류,중화풍베이스
미분류,미분류,쥐눈이콩청국장
미분류,미분류,쥐어포
미분류,미분류,쥐채
미분류,미분류,취지어육
미분류,미분류,쥐고기살
미분류,미분류,냉동쥐고기필렛
미분류,미분류,쥐포채
사과,꿀벌 수분 연관,청송사과
미분류,미분류,콜라익스트랙트
미분류,미분류,트러플쉘화이트
미분류,미분류,패숀후르츠냉동퓨레
미분류,미분류,코코넛냉동조제품
오렌지,꿀벌 수분 연관,캔디오렌지필
미분류,미분류,그린오일no
미분류,미분류,냉동건조딸기분말
미분류,미분류,파프리차출색소
미분류,미분류,no.80
미분류,미분류,금귤주스농축
미분류,미분류,카르복시메틸렐룰로오스나트륨
미분류,미분류,합성향료(isoamylformate*)
미분류,미분류,i-멘톨(i-menthol)
키위,꿀벌 수분 연관,키위다이스
미분류,미분류,유기소아가루녹차
미분류,미분류,초코릿향
미분류,미분류,원통형어묵
미분류,미분류,조미맛단백j
미분류,미분류,비빔건더기
사과,꿀벌 수분 연관,사과증
미분류,미분류,희석수
미분류,미분류,마늘농축액-s
미분류,미분류,푸르마산
미분류,미분류,굴루모노델라릭혼
미분류,미분류,극소수지
미분류,미분류,알파옥전분
미분류,미분류,북어국액상소스
미분류,미분류,북어국건더기
미분류,미분류,양송이다이스
미분류,미분류,다진쪽파
미분류,미분류,mushroom
미분류,미분류,springonionomelette
미분류,미분류,made
미분류,미분류,ready
미분류,미분류,sauteedchorizo
미분류,미분류,ground
미분류,미분류,poweder
미분류,미분류,spinachtrimmedfresh
미분류,미분류,garlicchopped
미분류,미분류,spinach
미분류,미분류,sauteedfresh
미분류,미분류,감자마요네즈80g
미분류,미분류,frest
미분류,미분류,parsleychopped
미분류,미분류,lyonnaisepotaoeswzparsley
미분류,미분류,표고버섯julienneboiled
미분류,미분류,1pc
미분류,미분류,sauteekredonion1/8cut
미분류,미분류,sauteedminibellpepperipc
미분류,미분류,broccolli30g
미분류,미분류,cheeseparmesangratedchilled8g
미분류,미분류,potatowedge80g
미분류,미분류,parmesan80g
미분류,미분류,boiledpotatowedgewzparsley
미분류,미분류,liquordryvermouth10g
미분류,미분류,샤롯choopped
미분류,미분류,basilfresh
미분류,미분류,whitewinesauce20g
미분류,미분류,noillycreamsauce25ml
미분류,미분류,codfilet
미분류,미분류,오이스터소스
미분류,미분류,carrotstickforchinesssmallfresh
미분류,미분류,chinesevgbasicsauce
미분류,미분류,carrotstickslice
미분류,미분류,steamedrice
미분류,미분류,stirfriedpakchoi
미분류,미분류,sesameseedblack
미분류,미분류,chungkyungchaecutfresh
미분류,미분류,wzblacksesame
미분류,미분류,xteamedrice
미분류,미분류,beefinsideroundcapoff
미분류,미분류,chineseblackpeppersauce
미분류,미분류,chineseblackpepper
미분류,미분류,핫빈소스
미분류,미분류,탕수소스
미분류,미분류,fish류
미분류,미분류,shell
미분류,미분류,각종야채류
피망,꿀벌 수분 연관,3색피망
미분류,미분류,각종야채
미분류,미분류,stock
미분류,미분류,stirfriedbeefwzhotchillichillisauce
미분류,미분류,chinesechillisauce40g
미분류,미분류,beefinsideroundcapoff80g
미분류,미분류,chinesefriedrice
미분류,미분류,kikurice
미분류,미분류,eggjeonaegranchilled
미분류,미분류,springonionchoppedfresh
미분류,미분류,carrotchoppedfresh
미분류,미분류,stirfriedbrocclri40g
미분류,미분류,broccolii
미분류,미분류,deepfriedcashewnut5g
미분류,미분류,noodlechineseyellow80g
미분류,미분류,braisedchineseyellownoodle
미분류,미분류,peapodschinese
미분류,미분류,carrotstickforchinese
미분류,미분류,chinesemixeeseafood
미분류,미분류,chinesebasicsauce50g
미분류,미분류,deveinedtailoff20g
미분류,미분류,chinesebasicsauce4g
미분류,미분류,chinesegarlicsauce
미분류,미분류,stirfriedcutpakchoywzgarlic
미분류,미분류,중백탕
미분류,미분류,hotspicysaucekorean
미분류,미분류,steamedricewzpeas
미분류,미분류,chickenlegdice
미분류,미분류,핫스파이시소스
미분류,미분류,korenanhotspicychickenthigh
미분류,미분류,찰옥숫전분
미분류,미분류,육개장액상소스
미분류,미분류,육개장건더기
미분류,미분류,하림삼계탕용-l
미분류,미분류,탄탄공
미분류,미분류,땅콩초코볼
블루베리,꿀벌 수분 연관,블루베리향키베이스j110145
미분류,미분류,셀러리착즙액
미분류,미분류,증미분
미분류,미분류,철일염
미분류,미분류,덱스트릭
미분류,미분류,블랙티파우더
미분류,미분류,홍차분말추출물
카카오,꿀벌 수분 연관,지크런치초콜릿
미분류,미분류,건천마
미분류,미분류,배출
미분류,미분류,지구자추출물
미분류,미분류,지구자잎
미분류,미분류,타피오카산화전분
미분류,미분류,산수유원액
미분류,미분류,경북의성유기농마늘
미분류,미분류,임자박추출물
미분류,미분류,치킨스탁분말
미분류,미분류,종국(입국)
미분류,미분류,곰보배추액기스(고형분0.1)
미분류,미분류,곰보배추액기스(고형분0.05)
미분류,미분류,구운밭마늘가루
미분류,미분류,종자씨
미분류,미분류,백계자
미분류,미분류,볶은구기자
미분류,미분류,산수유크림
미분류,미분류,쑥크림
미분류,미분류,울금크림
미분류,미분류,인산엑기스
미분류,미분류,산양산삼액기스(고형분0.1)
미분류,미분류,산도라지뿌리
미분류,미분류,밭마늘가루
미분류,미분류,검정콩청국장
미분류,미분류,초석잠가루
미분류,미분류,라벤다
미분류,미분류,흑양파추출액
미분류,미분류,벌집추출물
미분류,미분류,가시홍화씨
미분류,미분류,토종가시홍화씨
미분류,미분류,식용감국
미분류,미분류,토봉꿀
미분류,미분류,당귀향
미분류,미분류,생허브
미분류,미분류,발효허브추출물
미분류,미분류,토종밀
미분류,미분류,새순뽕잎
미분류,미분류,솔잎크림
미분류,미분류,어류콜라겐펩타이드
미분류,미분류,산호
미분류,미분류,야생화꿀
미분류,미분류,솔싹엑기스
미분류,미분류,송순액기스
미분류,미분류,송순및솔잎
미분류,미분류,뽕진액
미분류,미분류,쌀엿조청
미분류,미분류,인지쑥엑기스
미분류,미분류,지리오가피
미분류,미분류,제피잎
미분류,미분류,흑돼지고기
미분류,미분류,과줄
미분류,미분류,북어콩나물분말
미분류,미분류,지미맛베이스분말
미분류,미분류,지미인핸서베이스
미분류,미분류,에이치브이피인핸싱후레바
미분류,미분류,사골분말-1
미분류,미분류,조미이스트분말인핸서
미분류,미분류,이스트엑시스분말
미분류,미분류,5́-구아닐산나트륨
미분류,미분류,5́-구아닐산이나트륨
미분류,미분류,치킨수프시즈닝
미분류,미분류,아지파루스-bf
미분류,미분류,protex2397
미분류,미분류,바이오스
미분류,미분류,아미노산베이스지이
미분류,미분류,바프시즈닝오일
미분류,미분류,5'-리보클리오티드나트륨
미분류,미분류,스테비테리코에스
미분류,미분류,아미노산엑3케이
미분류,미분류,어간장농축액
미분류,미분류,펨텍스
미분류,미분류,지미베이스sw
미분류,미분류,티비엑기스
미분류,미분류,베이스at풍미료
미분류,미분류,베이스-제이
미분류,미분류,지미혼합분
미분류,미분류,하이테인비
미분류,미분류,말토데그트린
미분류,미분류,지미혼합베이스sw
미분류,미분류,호바산제이나트륨
미분류,미분류,호박산제이나트륨
미분류,미분류,5'-리보뉴클레오티드이나튜름
미분류,미분류,메트릭스비투-90
미분류,미분류,크린베리분말
미분류,미분류,지실추출물
미분류,미분류,스모크파우다타임분
미분류,미분류,시나본분
미분류,미분류,매직
미분류,미분류,마조람가루
미분류,미분류,샐로로오스
미분류,미분류,파나베이스
미분류,미분류,지엔오니언드레싱믹스
미분류,미분류,황색분말색소
미분류,미분류,치아씨앗오일
미분류,미분류,요오드(살균소독제)
미분류,미분류,아게타스4
미분류,미분류,논우렁
미분류,미분류,돼지사태살
미분류,미분류,베이스분말-지
미분류,미분류,당화력
미분류,미분류,현미배아효소추출액
미분류,미분류,포도당에준함
미분류,미분류,가공기준
미분류,미분류,유가공품중거
미분류,미분류,유당에준함
미분류,미분류,스테아린산마그네슘에준함
미분류,미분류,l-멘톨에준함
미분류,미분류,판토텐산칼슘에준함
